mean_Log_energy,mean_MFCC_0th_coef,mean_MFCC_1st_coef,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_4th_coef,mean_MFCC_5th_coef,mean_MFCC_6th_coef,mean_MFCC_7th_coef,mean_MFCC_8th_coef,mean_MFCC_9th_coef,mean_MFCC_10th_coef,mean_MFCC_11th_coef,mean_MFCC_12th_coef,mean_delta_log_energy,mean_0th_delta,mean_1st_delta,mean_2nd_delta,mean_3rd_delta,mean_4th_delta,mean_5th_delta,mean_6th_delta,mean_7th_delta,mean_8th_delta,mean_9th_delta,mean_10th_delta,mean_11th_delta,mean_12th_delta,mean_delta_delta_log_energy,mean_delta_delta_0th,mean_1st_delta_delta,mean_2nd_delta_delta,mean_3rd_delta_delta,mean_4th_delta_delta,mean_5th_delta_delta,mean_6th_delta_delta,mean_7th_delta_delta,mean_8th_delta_delta,mean_9th_delta_delta,mean_10th_delta_delta,mean_11th_delta_delta,mean_12th_delta_delta,std_Log_energy,std_MFCC_0th_coef,std_MFCC_1st_coef,std_MFCC_2nd_coef,std_MFCC_3rd_coef,std_MFCC_4th_coef,std_MFCC_5th_coef,std_MFCC_6th_coef,std_MFCC_7th_coef,std_MFCC_8th_coef,std_MFCC_9th_coef,std_MFCC_10th_coef,std_MFCC_11th_coef,std_MFCC_12th_coef,std_delta_log_energy,std_0th_delta,std_1st_delta,std_2nd_delta,std_3rd_delta,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_12th_delta,std_delta_delta_log_energy,std_delta_delta_0th,std_1st_delta_delta,std_2nd_delta_delta,std_3rd_delta_delta,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta,class
8.8431,17.8646,3.0588,-1.6085,3.9266,-2.7509,-0.78242,-1.9286,2.1775,-1.6351,0.35643,-1.7713,-0.11926,1.0501,0.00018403,-0.0012733,-0.0026022,0.010763,-0.0057365,0.0033617,-0.0044012,0.00090002,-0.0023092,0.0016139,0.00014375,-0.0018162,-0.0023414,-0.0020334,0.00047847,0.00090336,0.00036287,6.36E-5,-0.00057847,0.00026669,-0.00031933,0.00039018,-0.0013244,0.00023396,-0.00016599,3.84E-5,-0.0002188,5.45E-5,0.33548,0.97627,0.88255,0.89625,0.65278,0.58156,0.58026,0.42988,0.5114,0.4553,0.4176,0.36681,0.3038,0.30853,0.048133,0.16224,0.1156,0.11444,0.091802,0.08157,0.079265,0.060649,0.06295,0.061503,0.054006,0.04789,0.04586,0.045454,0.018019,0.077114,0.062896,0.049546,0.043599,0.041121,0.037679,0.031398,0.029722,0.031432,0.026608,0.024957,0.02318,0.022025,1
8.8714,17.3951,2.7247,-1.0495,3.6038,-2.8047,-1.1139,-1.5746,1.5907,-1.7426,0.045958,-1.6688,-0.2345,0.69697,-0.0010301,-0.0011892,-0.0016664,0.0028514,-0.00040617,-0.00020513,0.0011866,0.00024762,0.0023416,-0.0010161,0.00037383,0.0033385,-0.00089631,0.0018162,0.00017464,-0.0015948,0.0014361,2.44E-5,0.00082954,-0.00080904,0.0002496,-0.00031175,0.00016399,-0.00084563,-0.00012071,-0.00025075,0.00047163,-0.00022619,0.27528,0.84972,0.72496,0.56699,0.62379,0.54676,0.64624,0.48453,0.60845,0.37463,0.42505,0.36785,0.31372,0.30633,0.048686,0.11492,0.092831,0.090391,0.076823,0.068891,0.070139,0.069105,0.060897,0.047086,0.052224,0.049982,0.038689,0.035457,0.020577,0.051139,0.049264,0.045418,0.037392,0.032636,0.033054,0.032921,0.027938,0.023019,0.024529,0.023672,0.018831,0.016101,1
9.2624,13.5343,5.5604,3.6369,0.38258,-1.4904,-2.3784,-1.135,1.4278,-0.12882,0.92193,-0.48594,-0.77376,-0.58361,-0.00096427,-0.010111,0.0036585,0.0044177,0.0029912,-0.0042362,-0.0046008,0.003329,0.0022623,-0.0007023,0.00033431,0.0017653,-0.0004499,0.00083867,-0.00019571,1.95E-5,-0.00020282,-0.00020079,-0.00033939,-0.0002284,0.00027008,0.0005481,0.00030791,-0.0001296,0.00020077,-0.00013012,0.00023407,7.62E-5,0.35563,1.2332,0.37967,0.43366,0.45545,0.45847,0.43195,0.26168,0.30634,0.25028,0.27306,0.30007,0.23187,0.23496,0.055789,0.1449,0.069827,0.06564,0.085191,0.091715,0.065749,0.038775,0.056312,0.043001,0.052803,0.043017,0.041298,0.036979,0.022571,0.053877,0.027804,0.027345,0.033628,0.038544,0.031585,0.01869,0.024673,0.01959,0.022909,0.020493,0.018024,0.017797,1
9.3559,14.0327,5.0017,4.4624,-0.72852,-1.4277,-1.9253,-1.9594,1.8709,-0.27695,0.57049,-0.40212,-1.0438,-0.45145,-0.0044618,-0.0087283,-0.0025142,0.0034305,-0.001437,-0.0032805,0.0027594,0.0051821,-0.00055475,-0.00045643,-0.0010155,0.0031202,-0.00092776,0.00047644,1.60E-5,6.97E-5,0.0004853,-0.0012318,-0.00044302,8.22E-5,-0.00020835,-0.00015294,-0.000202,0.00018479,0.00022747,-0.00037235,-7.83E-5,-0.00011801,0.28409,0.72266,0.4891,0.45972,0.46629,0.30327,0.27024,0.32888,0.26325,0.25292,0.21216,0.31035,0.21525,0.21233,0.053357,0.11388,0.07007,0.051547,0.05708,0.04603,0.048092,0.049568,0.038903,0.033466,0.035936,0.054601,0.034467,0.031231,0.020091,0.043372,0.029662,0.022535,0.023021,0.019702,0.02108,0.022077,0.018582,0.015438,0.01605,0.022689,0.015912,0.014233,1
9.4623,14.0446,5.8654,3.0594,-0.39894,-2.6016,-2.5051,-0.85859,1.0759,0.0328,0.68487,-0.61169,-0.93519,-0.18059,-0.0017821,-0.0092919,-0.0013328,0.0024109,0.0013013,-0.0034561,-0.0013569,0.001063,0.0022219,-0.0011503,0.0040453,-0.0014936,0.00045009,0.00078761,-0.00076781,-0.0015691,-0.0009404,6.00E-5,-0.0003968,0.00018412,0.00029989,-0.00076773,-0.000606,-0.00029083,0.00056586,0.00018536,-0.00036017,-6.97E-5,0.35272,0.80902,0.3504,0.34593,0.27523,0.26153,0.2943,0.24071,0.27063,0.2911,0.31136,0.24109,0.2001,0.19267,0.046216,0.094098,0.062351,0.04786,0.038921,0.043058,0.03293,0.038543,0.039668,0.033905,0.029324,0.033246,0.033581,0.026912,0.018539,0.040345,0.025222,0.023615,0.018844,0.020638,0.017795,0.017614,0.018706,0.016327,0.013684,0.019088,0.015775,0.014678,1
9.9342,14.3072,6.7185,3.3773,0.30149,0.071566,-1.1825,-0.89059,-0.43631,0.36238,0.84483,-0.83789,-0.37502,0.4849,-0.0053383,-0.010456,-0.0062952,0.00050366,-0.00063246,-9.70E-5,0.0010003,0.0023451,0.0034236,0.0041465,-0.0016764,-0.0022848,-0.00105,0.0039917,-0.00015761,-0.00060772,0.00030036,-0.00038389,0.00010906,0.00029151,-0.00012836,0.00027705,-0.00027116,-0.00025961,9.29E-5,0.00019196,-3.88E-5,-0.00013519,0.26607,0.58348,0.37596,0.22969,0.23506,0.23057,0.24344,0.28905,0.2632,0.21892,0.26569,0.23876,0.22887,0.23418,0.020421,0.050691,0.038731,0.029922,0.037063,0.038024,0.039369,0.036782,0.030074,0.03301,0.035307,0.034342,0.031248,0.036544,0.0091206,0.023985,0.020247,0.01584,0.017822,0.016368,0.016835,0.017753,0.01591,0.015772,0.017077,0.016731,0.01462,0.016865,1
10.734,13.8859,6.8231,3.8311,1.4366,0.81498,-0.25268,-0.85616,0.0069968,0.32819,1.3256,-1.2254,-0.31136,1.0431,-0.0013314,-0.014465,-0.00067464,0.002683,0.0012161,-0.0024075,0.0024972,0.0050071,0.0028148,0.0021993,-0.0044428,-0.0010353,-0.00046997,0.0031176,-2.95E-6,-0.00075638,0.00055026,0.00011755,-0.00040445,-0.00010971,0.00032424,-9.83E-5,0.00015533,0.00028899,0.00034212,-0.00063403,-0.00027904,0.00030056,0.20009,0.83738,0.31477,0.26948,0.25934,0.22222,0.24076,0.2936,0.26043,0.27097,0.36738,0.28186,0.2934,0.25422,0.01983,0.059325,0.047751,0.035766,0.033927,0.033282,0.03256,0.044946,0.031736,0.033781,0.047088,0.045654,0.032097,0.027533,0.0056231,0.031271,0.024148,0.017564,0.016015,0.016404,0.017558,0.019925,0.015303,0.016354,0.024611,0.019503,0.015195,0.014224,1
10.6697,12.6809,7.0123,3.8125,1.6601,1.0021,-0.10191,-0.48127,-1.2162,0.47119,1.6173,-0.38131,-0.56596,0.41299,-0.0031076,-0.010829,-0.0033939,-0.00032764,0.0026028,-0.00022377,0.0025271,0.0015605,0.0011386,-0.0011947,-0.0033989,-0.0014884,-0.00138,0.0018512,7.58E-5,-0.00074391,0.00077261,-4.60E-5,-1.79E-5,0.00060569,-0.00046906,-0.00068767,-0.00020332,2.88E-5,0.00066312,8.37E-5,-0.00041558,0.00035514,0.17619,0.65475,0.45728,0.25278,0.32748,0.24563,0.27898,0.33355,0.30359,0.2608,0.31227,0.29169,0.21494,0.26497,0.018369,0.066219,0.051399,0.042707,0.038434,0.035785,0.039111,0.036466,0.03526,0.039529,0.038099,0.03462,0.031089,0.029337,0.0065525,0.036411,0.02558,0.01869,0.016779,0.018123,0.017902,0.018106,0.017749,0.018656,0.019995,0.017257,0.014131,0.012622,1
9.0899,14.0034,7.0488,0.27644,2.0249,-0.7407,0.15071,-0.63175,-0.81879,2.0769,1.5865,-1.1295,-0.81678,1.1498,0.00154,-0.0031233,0.0022169,0.006093,0.00012106,-0.0025957,-0.00049607,-0.0023094,0.0027391,-0.0014928,-0.0025443,0.00019142,-0.00016022,0.00078173,-0.00024635,-0.00083876,-0.00067954,0.0010235,-0.00046911,0.00033428,-0.00026546,-0.00016635,0.00034623,0.00032736,-0.0002012,-0.00037462,0.00017965,0.00050413,0.22826,1.2172,0.61442,0.90255,0.54141,0.4094,0.33674,0.34203,0.26348,0.20176,0.21147,0.21752,0.29038,0.19062,0.034441,0.17555,0.061389,0.10645,0.073005,0.052583,0.037161,0.043774,0.041233,0.024301,0.030337,0.032738,0.034923,0.024949,0.016461,0.099298,0.031756,0.058012,0.038939,0.027321,0.018253,0.02268,0.020006,0.014794,0.014736,0.015658,0.015575,0.011759,0
8.9482,12.2887,7.973,1.0906,1.4871,-1.0716,-0.77592,-0.67987,-0.8049,2.0194,1.6242,-1.9346,-0.12041,0.99322,0.0016557,-0.0011161,-0.0047491,0.014413,-0.0016465,0.0025966,0.00020518,-0.00089813,-2.29E-5,0.00099657,-0.0019252,-0.0011848,-4.59E-7,0.0021393,0.00025339,0.0006227,0.0004122,-0.00047305,-0.0004507,-0.00038664,0.00026097,-0.00013972,0.00039576,-0.00015434,-0.00011032,6.13E-5,0.00032701,-0.00038049,0.23742,1.1604,0.57183,0.73848,0.39553,0.31012,0.28214,0.32475,0.23974,0.21882,0.29051,0.29601,0.3788,0.30772,0.03,0.18786,0.081565,0.11721,0.053739,0.039304,0.038522,0.037301,0.028793,0.032153,0.039002,0.040561,0.036402,0.035411,0.012613,0.091801,0.042871,0.055838,0.027238,0.019701,0.019064,0.018628,0.012454,0.014616,0.018983,0.021406,0.016332,0.014582,0
9.2535,14.0115,6.8947,1.3681,1.6593,-1.0646,-0.17718,-1.4102,-1.3006,1.7627,1.5625,-1.4683,-0.31247,0.98543,-0.00056183,-0.012882,-0.0049581,0.016159,0.006115,0.0021186,-0.0018009,0.00075429,-0.0006354,-0.0041346,0.0010484,0.004,-0.00036854,-0.0023892,0.0002929,0.0024872,7.85E-5,-0.0011065,-0.0011962,3.03E-5,1.06E-6,0.00032941,0.00023627,0.00010707,-0.00029663,0.0006722,-5.44E-5,-0.00034983,0.13117,0.9136,0.42982,0.71021,0.4583,0.34691,0.29782,0.30616,0.26528,0.31474,0.30518,0.31711,0.25261,0.24607,0.021482,0.16764,0.046947,0.097614,0.071813,0.048408,0.039611,0.044156,0.034476,0.043968,0.040995,0.037414,0.03119,0.03395,0.01011,0.083168,0.026473,0.04935,0.036145,0.025484,0.019735,0.021904,0.018067,0.021745,0.021705,0.019565,0.015663,0.018161,0
9.828,11.6429,7.6464,1.4579,1.6611,0.36683,-0.11668,-0.19166,1.1015,1.7964,1.2689,-0.69019,0.12683,0.62725,0.0011014,0.016117,0.00029105,-0.0011822,-0.0044664,0.0010667,-0.0026489,0.0013002,-0.0023545,-0.006224,0.0012397,0.0020362,0.0015902,0.00076995,-0.00012474,0.00036387,0.00032794,1.84E-5,-0.00015455,2.43E-5,-0.00030548,-0.00046382,-0.00025309,0.0001562,0.00015651,-0.0001006,-0.00043013,0.00023295,0.20755,1.2187,0.45114,0.4567,0.35415,0.38771,0.38732,0.35443,0.32034,0.45905,0.36614,0.29493,0.28408,0.28854,0.03055,0.19372,0.070708,0.054768,0.046559,0.053589,0.051477,0.040135,0.040623,0.058118,0.043578,0.044006,0.040596,0.038777,0.0088513,0.063954,0.031271,0.026727,0.02182,0.024283,0.023424,0.020096,0.018828,0.021096,0.020967,0.020133,0.018879,0.017288,1
10.089,13.12,7.9071,1.2428,1.9647,0.3209,-0.7537,0.15586,0.46612,1.8062,1.3845,-0.62857,-0.43843,0.67848,0.00028429,0.0015979,0.0034774,0.0041118,-0.00079062,-0.0019829,-0.0019405,-0.0057231,-0.0015027,-0.0024735,0.0014309,0.00313,-0.0030739,-1.68E-5,-8.70E-5,-0.0016301,0.00068191,0.00040157,3.94E-6,-0.0011866,0.00023065,0.00028239,0.00011224,-0.00015548,0.00057222,2.28E-5,-0.0003267,0.00021903,0.24354,1.2305,0.45912,0.40861,0.29914,0.28743,0.27449,0.28196,0.23587,0.33113,0.24927,0.23296,0.23514,0.19853,0.031102,0.18377,0.067601,0.070521,0.044196,0.044183,0.04085,0.038106,0.036309,0.048048,0.036987,0.028796,0.028563,0.03008,0.0089551,0.056594,0.030724,0.029202,0.021123,0.01969,0.019469,0.016903,0.017299,0.020105,0.016235,0.014812,0.014982,0.014281,1
10.3203,13.4787,5.0779,2.053,2.1256,0.73696,-0.12791,0.0075923,1.4317,1.8102,0.9212,-0.23271,0.42726,0.4748,0.00016979,0.017423,-0.023578,0.009562,-0.002346,-0.0020609,0.0043039,0.0022829,0.0065697,-0.0058298,-0.004074,-0.0023658,0.0035618,0.00040713,-1.15E-5,-0.00023235,-0.00019661,3.55E-5,0.00041018,-0.00015537,0.00048442,-0.00037641,-0.00033418,2.81E-5,0.00052165,-0.00015966,-1.73E-5,-8.15E-5,0.19791,2.0377,1.2611,0.53771,0.61859,0.39866,0.41093,0.50448,0.51194,0.40932,0.43281,0.33483,0.47487,0.42937,0.033269,0.1685,0.066309,0.073727,0.074904,0.051773,0.046831,0.062926,0.055556,0.051063,0.047112,0.048656,0.046575,0.053935,0.01073,0.054922,0.031032,0.034455,0.028384,0.025572,0.022791,0.024849,0.029434,0.026859,0.022985,0.023722,0.021394,0.024853,1
10.2587,16.3253,5.3338,1.5553,1.2865,-0.12161,1.0834,-0.93311,1.1585,0.76584,-0.76218,1.5457,0.44871,-0.55644,0.0016668,-0.006975,0.00038844,0.001776,0.0052944,-0.001564,0.00073033,-0.0019173,-0.00040074,0.0065177,0.00093714,-0.0010034,0.00077153,0.003034,0.00086033,0.00062852,0.00082214,0.0011975,-0.00020234,-0.00019039,-0.000396,0.00044462,7.09E-5,0.00026534,0.00032481,0.00033853,0.00015489,-0.00010905,0.34428,0.78919,0.35284,0.41237,0.37917,0.41873,0.33501,0.40288,0.32885,0.42423,0.2816,0.26571,0.24462,0.2983,0.047915,0.074587,0.045875,0.050062,0.037085,0.044297,0.038552,0.042816,0.040968,0.040322,0.037261,0.032806,0.030796,0.03822,0.013934,0.027278,0.021642,0.020119,0.018849,0.022471,0.022345,0.019569,0.020828,0.019752,0.018299,0.017724,0.016515,0.01903,1
9.8192,16.8935,5.8037,1.3717,0.79502,-0.69014,1.3951,-1.1518,0.83765,0.39067,-1.4922,1.692,0.3104,-0.88108,0.0033878,0.011277,-0.0096362,0.013799,-0.0035972,-0.0043506,0.0019518,-0.0054638,0.0070218,5.06E-6,-0.014449,0.0024459,0.010756,0.0014041,0.00018859,-0.00048768,-0.00046013,0.00081871,0.00054788,0.00012057,0.00062263,0.00066302,-0.0003529,-0.00093791,-0.00032795,0.00017485,4.69E-5,0.00026551,0.2703,0.86159,0.63596,0.69956,0.37068,0.45428,0.50194,0.60891,0.54979,0.30464,0.67642,0.30039,0.40705,0.33272,0.041993,0.12131,0.059871,0.055266,0.051981,0.049066,0.06483,0.056684,0.055074,0.052767,0.041835,0.045368,0.046265,0.038178,0.019413,0.043104,0.028175,0.023293,0.024451,0.021687,0.028439,0.027036,0.024077,0.023804,0.022401,0.020382,0.01901,0.017739,1
10.3547,16.7949,5.8056,1.4488,-0.2145,0.11898,2.1764,-1.1413,1.6102,0.94168,-1.0768,1.4689,0.56432,-0.75605,0.0019356,-0.0022732,-0.0044024,0.0036327,0.0014636,0.0024512,0.0039905,-0.0074438,0.0048098,0.0082069,-0.005266,0.00024947,0.0046527,-0.0024684,-2.36E-5,0.00081333,-0.00020875,-0.00064727,0.00065794,0.00028562,-0.00054137,-0.00076447,0.00049059,-0.00026191,0.00038398,0.00078297,-0.00066228,-0.00022188,0.15379,0.43232,0.37377,0.31851,0.38519,0.37757,0.46472,0.39344,0.41394,0.40297,0.37992,0.26117,0.33224,0.33906,0.015464,0.056178,0.038101,0.041301,0.051305,0.044439,0.047057,0.050808,0.051948,0.040567,0.03304,0.034344,0.042108,0.034949,0.0060511,0.028666,0.022282,0.020329,0.029256,0.024042,0.026684,0.023861,0.028446,0.021189,0.017201,0.017581,0.022176,0.017854,1
9.3386,14.1793,5.1055,-0.56251,2.5187,-0.35058,-2.424,-0.9301,-1.4616,0.24524,1.8323,0.48189,0.23903,0.010778,0.00050385,0.013009,0.0001053,-0.015119,0.0022245,0.0044956,-0.0011439,8.27E-5,0.0018798,0.0037329,0.0051143,-0.0049699,-0.000211,0.004263,2.74E-5,7.43E-6,0.00041046,0.00052847,8.32E-6,0.00014839,0.00066018,-4.24E-5,0.00015685,0.0004212,-0.00018758,0.00014259,0.00031797,-0.00012288,0.20875,1.0368,0.38312,1.003,0.44771,0.50854,0.39008,0.28365,0.4091,0.27024,0.46095,0.33648,0.32237,0.35918,0.034645,0.063013,0.05111,0.052094,0.049827,0.06401,0.04836,0.041626,0.0499,0.042447,0.045625,0.044704,0.045653,0.046926,0.01505,0.027979,0.022039,0.022497,0.022501,0.021876,0.022519,0.017534,0.018699,0.018961,0.019436,0.019972,0.019454,0.024151,0
9.4705,16.3964,4.6365,-0.61788,2.7491,-0.98714,-1.582,-1.1963,-2.1092,1.4495,1.5139,-0.77746,1.0535,1.1072,-0.001624,-0.0050384,0.0037108,0.0027899,-0.0028867,0.00040792,0.001568,0.00095866,0.0015574,0.0003269,-0.00068037,0.00063759,0.0006393,-0.0019706,5.00E-5,-0.00031662,-0.00037868,-6.59E-5,-0.00020165,-0.00048214,-0.00015262,0.0002181,-7.11E-5,-0.00022362,0.0003599,-2.69E-5,1.57E-5,0.00036637,0.17335,0.33465,0.41196,0.34897,0.45328,0.4263,0.25572,0.31177,0.27303,0.23235,0.31771,0.2476,0.31745,0.27959,0.032067,0.039571,0.042885,0.044886,0.04423,0.047067,0.039432,0.048263,0.039538,0.035694,0.043106,0.036757,0.046368,0.040345,0.014403,0.020091,0.019352,0.023497,0.020251,0.022796,0.0201,0.022232,0.019026,0.018849,0.019532,0.017586,0.019261,0.017981,0
9.1545,15.7477,4.5038,-0.81605,2.3642,-0.81129,-0.737,0.27577,-2.4106,0.73049,1.9785,-0.47501,1.1057,1.4014,0.00071846,-0.004285,0.0012239,0.0060776,-0.00087728,-0.0068308,0.0026917,0.0069188,-0.00066559,-0.0015408,0.0019347,-0.0017754,-0.0010458,0.0027295,0.0013351,-0.00010186,-5.08E-5,0.00055421,0.00045545,-2.90E-5,-5.40E-5,0.00069555,0.00024055,0.00040299,0.00016176,6.20E-5,0.00053624,0.00083175,0.37966,0.37861,0.29226,0.4115,0.39971,0.52672,0.32768,0.45587,0.27855,0.25488,0.28567,0.26394,0.26126,0.21871,0.061949,0.062151,0.044603,0.04251,0.053879,0.050273,0.04495,0.052605,0.048296,0.038645,0.04335,0.038081,0.04116,0.035641,0.029846,0.031114,0.022674,0.02143,0.023812,0.022825,0.022102,0.021286,0.023459,0.01878,0.019869,0.019182,0.018179,0.016641,0
9.3033,13.3575,8.0146,0.81465,-0.81895,-0.87736,-0.57444,-1.5201,-0.86212,1.0703,1.1349,-0.67963,-0.90065,1.277,0.0026168,0.0065786,-0.0010772,-0.0024144,0.0026107,0.0042731,-0.0064929,0.00010387,0.00011477,-0.0013158,-0.0020928,-0.0024263,-0.00073825,-0.0011199,-0.00024446,-0.00054834,0.00060098,-0.00055853,2.97E-5,0.00010765,-5.81E-6,-6.35E-5,1.18E-5,-0.00011042,-9.20E-5,2.01E-5,-0.00042356,0.00019731,0.19254,0.71658,0.51103,0.45514,0.36824,0.25482,0.33229,0.25613,0.20565,0.23233,0.19805,0.23568,0.19578,0.22758,0.033154,0.10352,0.059554,0.056783,0.047475,0.039826,0.039461,0.029105,0.026541,0.029535,0.024493,0.033161,0.027246,0.027333,0.014167,0.047329,0.029936,0.026195,0.023123,0.017835,0.019432,0.015634,0.013821,0.014525,0.012371,0.015918,0.015121,0.015477,0
9.4125,13.3028,7.9926,1.0735,-1.0614,-0.40646,-0.23287,-1.8626,-0.7793,0.96443,0.88232,-0.67213,-0.6387,1.5076,0.0012827,0.01071,-0.0011721,0.00085425,0.0040455,3.41E-5,-0.001251,0.0024913,0.0036417,0.00095461,-0.00071545,-0.00055754,-0.00054492,0.00061479,-0.00033929,-0.0015538,-0.001063,0.0014679,0.00054067,-0.00038045,-0.0005256,-0.00027747,0.00053834,0.00021236,-0.00024871,2.52E-5,0.00043521,-0.00022283,0.31431,0.99822,0.52115,0.61892,0.38088,0.28194,0.36254,0.30259,0.23264,0.24103,0.24557,0.25859,0.22739,0.24763,0.039694,0.11766,0.074692,0.070187,0.059624,0.045201,0.055354,0.039605,0.037285,0.038312,0.037392,0.038245,0.03884,0.032737,0.015938,0.055255,0.035825,0.026924,0.026516,0.021042,0.023879,0.020029,0.016452,0.016971,0.017603,0.017674,0.018086,0.016659,0
9.3888,13.561,8.031,0.91332,-0.7551,-0.76105,-0.31861,-1.6411,-0.83753,0.91061,1.0865,-0.6509,-0.72321,1.2676,0.00096398,0.0096364,-0.0020958,-0.0074236,1.88E-5,0.0010922,0.004276,-0.0052521,-0.0028303,-0.001631,-0.0012303,0.00011588,-0.0026751,0.0004325,0.00022527,-0.00056043,0.00077814,-7.69E-5,-0.00018331,-0.00062157,-0.00023386,-0.00026966,-6.44E-5,-0.00023133,-0.00014097,8.63E-6,-0.00040886,0.00031764,0.37298,0.94022,0.55178,0.67117,0.47685,0.3506,0.56665,0.30926,0.25138,0.26018,0.22887,0.30299,0.24991,0.25833,0.030661,0.11047,0.070646,0.075316,0.050884,0.042036,0.037841,0.045236,0.031321,0.027561,0.029152,0.035888,0.036395,0.029275,0.011309,0.0505,0.038508,0.034772,0.022768,0.021244,0.020499,0.019195,0.017425,0.015265,0.016512,0.018193,0.018178,0.014137,0
10.1503,15.2865,7.6899,1.5814,-1.1521,-1.5189,-1.0487,-1.4234,0.34725,-0.16495,1.0095,-1.9107,-0.12942,0.17674,0.00070489,0.0039165,-0.0017478,0.0012037,0.0033562,0.00061671,-0.0017238,0.00048899,0.00078016,0.0024453,-0.0038515,0.0038467,-0.0022699,7.00E-5,-3.40E-5,0.00070583,-0.00075069,0.00031997,-0.00022367,4.59E-7,-1.13E-8,0.00033392,-0.00030953,0.00044701,-0.00039927,0.00018005,7.26E-5,0.00023695,0.14816,0.77037,0.58903,0.48447,0.24338,0.15449,0.16122,0.17742,0.27855,0.25528,0.32201,0.3466,0.21764,0.13543,0.033607,0.12822,0.095144,0.080056,0.034634,0.021829,0.022208,0.02818,0.04207,0.043844,0.053819,0.056123,0.037037,0.021056,0.013515,0.057737,0.046652,0.037398,0.017421,0.011244,0.011802,0.014916,0.020658,0.022335,0.026328,0.027144,0.018034,0.010837,1
10.117,15.3241,7.6086,0.65281,-0.42996,-1.589,-1.3578,-1.165,0.052276,0.13462,0.26731,-1.3639,-0.68731,0.17434,0.00034132,-0.0084279,0.0024983,0.0071952,0.0030235,-0.0043894,-0.0028404,0.0020476,0.0014011,-0.0032102,0.00054295,-0.0010037,0.0020804,-0.00020699,9.38E-6,7.55E-5,-0.00025536,0.0003219,-0.00037438,0.00028189,-0.00018277,0.00025401,-3.29E-5,0.00012491,-0.00033293,0.00020135,8.27E-6,-4.01E-5,0.11463,0.65165,0.60159,0.60808,0.27284,0.28615,0.21923,0.20767,0.24148,0.21105,0.23901,0.22759,0.16144,0.20631,0.021014,0.08902,0.086504,0.063882,0.040111,0.032759,0.02807,0.031145,0.030921,0.029169,0.031758,0.032694,0.024709,0.027857,0.0095652,0.044919,0.044844,0.0283,0.016746,0.013762,0.014254,0.016004,0.015123,0.013911,0.016425,0.01567,0.012407,0.012071,1
10.3618,15.1728,7.2786,1.3503,-0.44195,-1.9178,-2.0955,-1.436,-0.15424,0.028398,0.19762,-1.7149,0.20265,0.38174,0.00050166,0.0013158,-0.0025243,0.0032979,0.00037867,-0.0036628,-0.0012741,0.00091859,-0.00048209,0.0014119,-0.00051028,0.0012202,-0.00094487,0.00088154,-0.00013749,-0.0005923,2.33E-5,0.00051971,-1.28E-5,-0.00067763,0.00033798,0.00037174,-0.0001547,0.00018462,-0.00013947,-0.00018543,-0.00019094,0.00030243,0.11121,0.57222,0.41195,0.49641,0.21912,0.29047,0.18037,0.20032,0.25359,0.17843,0.22978,0.27411,0.16797,0.15976,0.020505,0.07888,0.057878,0.07784,0.037964,0.044476,0.030085,0.030806,0.03792,0.030585,0.03374,0.052499,0.023714,0.028366,0.008241,0.033334,0.030098,0.034115,0.01718,0.018932,0.013241,0.015848,0.017291,0.014609,0.015456,0.022863,0.012269,0.013039,1
9.0539,9.4994,8.7754,2.7191,-0.77432,0.98959,0.59693,-0.7676,-0.54293,0.99876,0.62043,-0.69229,-0.74647,0.20451,-0.004991,-0.011052,-0.0046218,-0.002661,-0.0009309,0.0059617,0.005412,-0.00017963,-0.0028964,-0.0013529,-7.61E-5,0.00038939,0.0007543,0.0012516,0.00037796,0.0006113,0.00047926,-8.91E-5,0.00018442,-0.00011036,-0.00038423,-0.00028962,0.00034834,0.00059205,-0.00013716,-0.00020492,-0.00011611,-0.00044903,0.29675,1.3039,1.0959,0.37099,0.64252,0.40955,0.45343,0.3329,0.33757,0.30563,0.25011,0.2808,0.27087,0.25805,0.03931,0.091903,0.098067,0.051413,0.06723,0.041359,0.04534,0.03625,0.044512,0.043656,0.031462,0.037208,0.041726,0.03394,0.014766,0.038912,0.037658,0.026511,0.030671,0.022784,0.02244,0.018973,0.025826,0.023582,0.016345,0.01736,0.020807,0.017963,1
